id,类别,文本
11816,4,"其实我本来想说我是支持女尊的 后来想想算了 我骨子里还是个我自己过好就行的人,我看对立应该搞彻底一点 最好搞到最后BG灭绝于世 男配男 女配女 实现真正男女平权"
3979,9,屌你
7401,6,这位领导中央来
2466,9,淫水横溢
21592,6,灭共党
11657,6,上海交警
3457,6,西藏49秒
8475,4,您这辈子就会这个词吧。这里建议把名字换成女拳呢。(*^.^*)亲亲~。
22224,6,三退热线
9390,6,拱铲党
2630,0,之前你说“豆汁儿”和“炒肝儿”这两老北京的东西恶心，所以我问涮羊肉和烤鸭你是不是也觉得恶心，然后你回答的是“别的”，而不是“别的涮羊肉”，此处“别的”可以是指别的老北京食物，也就是你说的恶心的“豆汁儿”，所以我才问。
21367,9,教你如何延迟射精
11554,6,法谪功
24511,6,1989风波
16586,9,暴淫网
13302,9,勃大精深
20747,9,┅干的妈好爽
8065,9,插进你的下面
13969,6,公务员却在涨工资
4302,0,也奇怪香港人有什么资格歧视内地人，明明都半斤八两。穿的很土，没什么敬语敬称，公共场所大声喧哗，服务业态度恶劣
2473,9,肛塞
5878,6,朱云来
19653,4,"实话中国男性都是利己主义，觉得老外娶中国媳妇没给彩礼，自己也不想花，老外没给彩礼孩子也跟自己姓，所以自己也要同等权利。明白了么？,西方日韩对离婚女性有保护也正是他们也觉得二婚不好找继任。至于彩礼冠名权，我没见外国不给彩礼，你们把冠名收回来了的。不还是跟着洋人姓的么"
9159,8,科沃尔是白人，受过好的教育，不是黑人贫民窟出身的小混混，这点很重要，把自己搞到破产的大多都是出身底层的黑人。
8524,8,我觉得女权保障的应该是女性生孩子在职场不遭遇不公平待遇，现在的风向带偏了。
18489,4,把张魏巍和女权俩字放一起就有种屎一样的效果，想吐
5963,2,说句不中听的，这个世界本来就没有平权一说，男人和男人也是不平等的
14297,6,中共暴力
4027,8,1、有毒的生物碱＝生物碱有毒（黑人问号？？？）小学语文都不是这样教的啊！2、总的来说不等于总结来说。3、按照这逻辑，海洛因也有药用价值啊，所以让人上瘾就是毒品了？
8487,8,因为黑命贵并不能改变黑人身上的刻板印象。要改变黑人身上的刻板印象，需要提升黑人社区的教育、治安、就业等一系列阶级社会造成的阶级差距。这不是轻而易举能办到的事，也不是『黑命贵』活动的诉求。
25052,8,中国XX文化博大精深——每当看到这句话就莫名的感觉无比恶心
1429,6,邓小平1989
5241,6,宋晨光江西
8925,0,我跟着父母三岁的时候去了江苏 江苏是个内斗省 苏南的特别歧视苏北的 但我因为从小在苏南长大 没被同学当外地人歧视 而且因为本来是外地的缘故 也很不解他们为啥这么歧视江北
12028,4,建议画这种画的蛆，先有女朋友再说吧
16989,9,色女
415,6,周总理
21903,8,不是说华人在美国很少受歧视么，很多人回答一年也碰不到一次？从教育收入安全等角度考虑，
4295,9,女儿淫奸妈妈穴
5278,6,新疆7·5事件
4877,6,毛光明日报
5565,0,没人偷为什么就传河南人偷井盖？
5505,0,今天看到某个自称大学同学里河南人最少三胎 还有六胎的
24143,4,怎么韩国总有这些性骚扰......是韩国本土老婆、不够骚还是不够浪、还是因为..韩国本来就喜欢强暴是的激情....
10591,2,一些女性不认可自己的性别，是羡慕男性拥有的特权，毕竟这个社会女性是被打压、被剥削、被束缚的。
2839,8,可是这是在中国 重男轻女这个现象还是挺严重的 万一不懂避孕女孩子怀孕了打胎最后受伤的难道不是自己吗不吃亏吗？是亲生的家长都会心疼吧 所以从小就教育女孩子不要太早发生性关系普及这方面的知识挺重要的 但是说自己女儿脏就真的过分了
20944,2,鲍毓明那么懂法律的一个人，他有应付的手段。而星星没有，就单从人生阅历，人脉上讲，星星都无法与鲍毓明抗衡。
13154,2,感觉国内以前女权也是和爱国和劳动捆绑在一起，也不知道微博女权怎么搞着搞着开始仇男，鼓励鼓励女性不婚不育去了……
7877,8,哪个学校没有水专业，只是有多有少，水专业你放到哪里都是垃圾，和学校有半毛钱关系，干嘛把人家王牌也一棍子打死，要这样清北还收什么黑人
22712,0,你的世界里偷井盖的都是河南人你的思想真的很有问题呢北上广是不是就没有小偷请问你的家乡是不是就无比高尚一个小偷就是一个路不拾遗夜不闭户的地方呢如果不是的话请不要肆意评价任何一个地方
12343,6,欧洲圆明网
18896,0,在沪犯罪安徽占比高，也是占沪外来人口安徽籍比例高，很难理解么？猪脑子？地域黑碰到这种事就TM这么嗨？
13437,6,共独
12520,6,89民运
6909,6,four事件
18861,4,"善恶不分，本质上就是恶的体现。,90%？99.99%吧。只见过骂田园女权的，没见说清楚为什么骂的。 0.1%说女权要权利不要义务，但问他女人欠你啥义务，说不出。"
4006,0,哇，又见黑河南的，这种人也就能当个键盘侠，地域黑真的恶心，作为一个曾经在河南上大学的东北人，表示没事网上就被黑，每次不是东北就是河南，习惯了
18142,6,北美讲坛s
11374,0,这首歌在台湾造成的影响超级大，路上抓十个来问有九个会说是不能自己，就连新闻说正确的也不多。类似的还有低绮户、徘徊，这些歌我都能避就避，一听就恶心。
23157,8,投降派：别侮辱我了？他们是为爱为国女结扎的太监！男女都不待见！女人认为他们是舔狗！是畜生！男人认为他们是太监！没有jj的男人！
6654,8,倒是认识不少白人很严重的歧视黄种人，认为黄种女性就应该天生跪舔白种人，他们才是真的种族歧视，咋们算是小巫见大巫
15648,9,肥嫩的阴唇
14125,0,你们北京人四百分上清华北大
2688,2,女人会有判断:有钱的单身帅哥，对喜欢的未婚女子做这些的话，就是浪漫。长得丑，又没钱，还有老婆，对女孩子做这些事的话，当然是犯罪
901,8,丧尸片or恐怖片套路，存活率由高到低排：孩子-妇女-老人/残疾人/黑人/心计深能力强胆大心细的坏人⋯⋯体力超好的热血青年/最早炸毛作死的人
16085,8,很多年前 我们公司的教高 高工 博士 三个人蹲在路边吃快餐 挤在两把破伞下 然后路过的妈妈教育旁边的自己小孩说 不好好读书就跟他们这样 他们三个人黑人问号脸 哭笑不得 然后这个一直成为我们公司员工自嘲点
20825,6,89反思
1356,9,夫妻互换对搞
24607,6,不割席
15811,0,我可没说藏民不是人。。。我说的事：到现在很多藏民可也不把西藏的牧民当人。。。知错就改，，以后还是好孩子。。。你想恶心别人的时候，记得，总有人能给你恶心回来的
16712,6,人大只是举手会
15294,8,估计你这答案又要被女权癌攻占了
547,4,他是狗娘养的，自然就觉得女的不配当人呗。
621,8,这两天刷到一个958黑人留学生插队吵架，叫嚣着“我是博士，你们都不是，我有朋友在美国”，估计在这个黑人眼里，
8764,6,鲍彤先生六四
14713,9,梅花屄
23318,9,好大的阴户啊
7179,0,哥们老实说，我们不喜欢的只是河南的很多假冒伪劣产品，如果是河南人的话至少我们给的印象大多是勤劳，忠恳，热情，所以别误会，只是因为河南出的产品质量很多不好，对于河南人是一点也不排斥的
18647,2,越来越不懂这些女人了。这种女人搞女权，完全是挑起男女对立，原本对“平权”理解支持的男性，比如我，也觉得不能接受。这样搞女权会被搞死。//
11264,4,对男人要求那么低对女人要求那么高，不觉得奇怪？
18108,6,中央电视台
17386,0,就算拿全世界任何一个城市跟洛杉矶比整齐程度和规划程度都是欺负人。你拿北京的卫星图片看看三环比柳州更恶心
13214,8,我觉得日本人没毛病，我也讨厌素质差的人，至于你说跪舔欧美，
8877,9,亚洲激情meimei
17441,8,日本不是所有人都是坏人，不过那些顽固派的小鬼子是真的气人。而且，
23443,2,三观扭曲，女性本来就弱势，给些政策是为了拉平男女之间的差异。就和偏远山区的孩子高考会加分是一个道理
10778,6,司马璐回忆录
8963,9,想强奸你
375,8,我去过啊，到处是骗子，专骗中国人。
12567,3,东阳、义乌事件是1980年代初期中国政教关系发展中，受政府支持的三自会与抗拒加入三自会的家庭教会之间发生的暴力冲突事件
16662,9,肉棒深入花心
24033,6,1989年学潮
9346,8,后面几张沈月的全身照一看就是黑图 我一个路人都看不下去了 通稿黑人？还是选择性智障？
17392,0,你这说法有点扯了，日据时代，小日本杀了不少台湾人，在台湾推行日式教育，“洗脑”还是蛮成功的，所以台湾人表现得更亲日
6116,0,没有地域黑第二句就是穷山恶水出刁民，还特别点名是河南人。你打脸的够快的。因为一个人一棒子把所有河南人都打死。你这种世界观都是错的。
6594,8,逗呢？为啥要仇视白人呢？白人不是美国秩序的塑造者？
19179,6,陆玥肆
21578,9,阴茎插入少妇阴道
12709,9,美腿网
21412,7,不需要讲诚信，只要能骗到钱就是成功
22528,8,对于，李走狗，间接性眼盲和喜欢拉黑人的问题，我觉得对话没必要继续下去了，对于她所坚持的言论自由，但又喜欢拉黑他人，不尊重他人言论自由的行为，我个人认为是极其虚伪的。
5478,9,大鸡巴小浪穴
5098,9,援助交易
8509,6,十九大
21800,0,华为那个不叫搞错吧， 就是迎合台湾。 太恶心。 简体没问题 繁体香港没问题，繁体台湾就独立了? 对不起， 我个人抵制这个以爱国口号卖货的奸商企业。
17712,9,毛阴唇
7618,8,所谓口音，你以为印度人就差？那是习惯了，他们学起美音，英音，哪怕是俄罗斯口音跟玩是的。就像影视产业的语音专家，几天就能把一个演员的口音培训成另一种口音，本来就不是什么值得研究的东西，有什么值得深入投入的。
6438,6,解决台湾
12338,9,早泄
6307,6,全范围教会
5919,9,黄色影视
1956,6,摧毁独裁政权
1953,0,都是东北人，至于这么说吗，黑东北就是某些无良南方媒体带起来的节奏，和东北人，和黑龙江一点关系都没有，只要想黑，哪里都找得到黑料，你这么把这锅扔给黑龙江，不和外地人黑东北一样了？
9698,9,女色情自拍
7752,6,新搪人电视台
5900,6,liusixueyun
5556,8,虽然黑人被种族歧视，但黑人并不反对种族歧视，人家自己还歧视黄种人呢。
23110,0,而且那个卖家超恶心，明明是二道贩子还一直骗我说不是，天津发货，人在上海
15817,8,我曾经极度反感美国警察，但后来意识到美国不是中国，随便一个人兜里都可能摸出加特林，这种情况下，只要你反抗，就有可能开枪。
20629,8,印度的奴隶制度残余、种姓制度、性别歧视、种族歧视不消除，你搞普及教育(类似于中国的义务教育)根本是行不通的，也就是说印度的人口素质的提升目前根本无从谈起。
10024,9,美女 成人
16540,9,揉动着
15960,6,港英
15819,4,我真的服了，我这种支持女权的人，都觉得这群伪女权就是在污名化女权
3624,6,六四日记手稿
20733,6,中共暴行*
15498,6,中共政治迫害
